time,t_wait,t_exec,t_start,memory,function_name,function_image,node,replica_id
2026-07-11 14:32:53.048292,0.0,0.19074913952899197,0.8333333333333333,134217728,batch-exp-python-pi,batch-exp-python-pi-cpu,server_1,2147890184048
2026-07-11 14:32:53.048292,0.0,0.24779469895497863,1.1666666666666665,134217728,batch-exp-python-pi,batch-exp-python-pi-cpu,server_1,2147890184048
2026-07-11 14:32:53.048292,0.0,0.24110196951812912,1.4999999999999998,134217728,batch-exp-python-pi,batch-exp-python-pi-cpu,server_1,2147890184048
2026-07-11 14:32:53.048292,0.0,0.20040552205915363,1.833333333333333,134217728,batch-exp-python-pi,batch-exp-python-pi-cpu,server_1,2147890184048
2026-07-11 14:32:53.048292,0.0,0.21963480696735527,2.1666666666666665,134217728,batch-exp-python-pi,batch-exp-python-pi-cpu,server_1,2147890184048
2026-07-11 14:32:53.048292,0.0,0.21595928518309915,2.5,134217728,batch-exp-python-pi,batch-exp-python-pi-cpu,server_1,2147890180352
2026-07-11 14:32:53.048292,0.0,0.23212743781782086,2.8333333333333335,134217728,batch-exp-python-pi,batch-exp-python-pi-cpu,server_1,2147890184048
2026-07-11 14:32:53.048292,0.0,0.2430978680908411,3.166666666666667,134217728,batch-exp-python-pi,batch-exp-python-pi-cpu,server_1,2147890180352
2026-07-11 14:32:53.048292,0.0,0.18750876694193863,3.5000000000000004,134217728,batch-exp-python-pi,batch-exp-python-pi-cpu,server_1,2147890184048
2026-07-11 14:32:53.049289,0.0,0.1822677981217602,3.833333333333334,134217728,batch-exp-python-pi,batch-exp-python-pi-cpu,server_1,2147890180352
2026-07-11 14:32:53.049289,0.0,0.2468612083135895,4.166666666666667,134217728,batch-exp-python-pi,batch-exp-python-pi-cpu,server_1,2147890184048
2026-07-11 14:32:53.049289,0.0,0.2146213654324045,4.5,134217728,batch-exp-python-pi,batch-exp-python-pi-cpu,server_1,2147890180352
