time,base_duration,jitter,duration,seed,rps,case_id,policy,workload,function_name,node_name,request_id
2026-07-06 22:43:32.506884,0.18,0.07648274175113995,0.25648274175113994,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,121
2026-07-06 22:43:32.506910,0.18,0.07582619896474795,0.25582619896474795,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,122
2026-07-06 22:43:32.506934,0.18,0.004524109418144695,0.18452410941814468,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,123
2026-07-06 22:43:32.507010,0.18,0.006789759612713731,0.1867897596127137,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,124
2026-07-06 22:43:32.507049,0.18,0.06683991025035596,0.24683991025035595,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,125
2026-07-06 22:43:32.507077,0.18,0.058877599125481864,0.23887759912548184,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,126
2026-07-06 22:43:32.507104,0.18,0.05357843211521767,0.23357843211521767,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,127
2026-07-06 22:43:32.507131,0.18,0.024650916607131538,0.20465091660713153,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,128
2026-07-06 22:43:32.507158,0.18,0.048475533254276996,0.228475533254277,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,129
2026-07-06 22:43:32.507184,0.18,0.04854413869126703,0.22854413869126702,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,130
2026-07-06 22:43:32.507211,0.18,0.04649632136896025,0.22649632136896025,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,131
2026-07-06 22:43:32.507272,0.18,0.012670629620384446,0.19267062962038445,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,132
2026-07-06 22:43:32.507301,0.18,0.03445357122330149,0.2144535712233015,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,133
2026-07-06 22:43:32.507330,0.18,0.03148254561642971,0.2114825456164297,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,134
2026-07-06 22:43:32.507357,0.18,0.05784096649899727,0.23784096649899727,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,135
2026-07-06 22:43:32.507393,0.18,0.07958556503597942,0.2595855650359794,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,136
2026-07-06 22:43:32.507423,0.18,0.0759516378474595,0.2559516378474595,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,137
2026-07-06 22:43:32.507441,0.18,0.043534163794345666,0.22353416379434565,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,138
2026-07-06 22:43:32.507470,0.18,0.03558833509806829,0.2155883350980683,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,139
2026-07-06 22:43:32.507541,0.18,0.02145925933194625,0.20145925933194625,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,140
2026-07-06 22:43:32.507569,0.18,0.002873946351428609,0.1828739463514286,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,141
2026-07-06 22:43:32.507597,0.18,0.0021955885672655206,0.1821955885672655,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,142
2026-07-06 22:43:32.507623,0.18,0.03719150896778497,0.21719150896778497,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,143
2026-07-06 22:43:32.507649,0.18,0.025477210228294193,0.20547721022829418,2,8,fixed_node__medium_load__seed_2,fixed_node,medium_load,batch-exp-python-pi,server_70,144
