time,t_wait,t_exec,t_start,memory,function_name,function_image,node,replica_id
2026-07-11 14:33:08.087915,0.0,0.17999999999999994,0.8333333333333333,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184827408
2026-07-11 14:33:08.087915,0.0,0.17999999999999994,1.1666666666666665,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184827408
2026-07-11 14:33:08.087915,0.0,0.17999999999999994,1.4999999999999998,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184827408
2026-07-11 14:33:08.087915,0.0,0.18000000000000016,1.833333333333333,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184827408
2026-07-11 14:33:08.088912,0.0,0.32299999999999995,2.1666666666666665,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184827408
2026-07-11 14:33:08.088912,0.0,0.32299999999999995,2.5,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184827408
2026-07-11 14:33:08.088912,0.0,0.32299999999999995,2.625,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184827408
2026-07-11 14:33:08.089910,0.0,0.32299999999999995,2.75,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184827408
2026-07-11 14:33:08.089910,0.0,0.32299999999999995,2.875,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184827408
2026-07-11 14:33:08.089910,0.0,0.32299999999999995,3.0,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184834848
2026-07-11 14:33:08.089910,0.0,0.32299999999999995,3.125,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184827408
2026-07-11 14:33:08.089910,0.0,0.32299999999999995,3.25,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184834848
2026-07-11 14:33:08.089910,0.0,0.32299999999999995,3.375,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184827408
2026-07-11 14:33:08.090907,0.0,0.32299999999999995,3.5,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184834848
2026-07-11 14:33:08.090907,0.0,0.32299999999999995,3.625,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184827408
2026-07-11 14:33:08.090907,0.0,0.3230000000000004,3.75,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184834848
2026-07-11 14:33:08.090907,0.0,0.3230000000000004,3.875,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184827408
2026-07-11 14:33:08.090907,0.0,0.4480000000000004,4.0,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184834848
2026-07-11 14:33:08.091959,0.0,0.4480000000000004,4.125,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184827408
2026-07-11 14:33:08.091959,0.0,0.4480000000000004,4.25,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184834848
2026-07-11 14:33:08.091959,0.0,0.4480000000000004,4.375,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184827408
2026-07-11 14:33:08.091959,0.0,0.4480000000000004,4.5,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184834848
2026-07-11 14:33:08.091959,0.0,0.4480000000000004,4.7,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184827408
2026-07-11 14:33:08.091959,0.0,0.4480000000000004,4.9,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184834848
2026-07-11 14:33:08.092902,0.0,0.4480000000000004,5.1000000000000005,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184827408
2026-07-11 14:33:08.092902,0.0,0.4480000000000004,5.300000000000001,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184834848
2026-07-11 14:33:08.092902,0.0,0.4480000000000004,5.500000000000001,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184827408
2026-07-11 14:33:08.092902,0.0,0.4480000000000004,5.700000000000001,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184834848
2026-07-11 14:33:08.092902,0.0,0.17100000000000026,6.100000000000001,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184834848
2026-07-11 14:33:08.092902,0.0,0.4480000000000004,5.900000000000001,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184827408
2026-07-11 14:33:08.092902,0.0,0.17100000000000026,6.300000000000002,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184827408
2026-07-11 14:33:08.093900,0.0,0.17100000000000026,6.500000000000002,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184834848
2026-07-11 14:33:08.093900,0.0,0.17100000000000026,7.000000000000002,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184827408
2026-07-11 14:33:08.093900,0.0,0.17100000000000026,7.500000000000002,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184834848
2026-07-11 14:33:08.094896,0.0,0.17099999999999937,8.000000000000002,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184827408
2026-07-11 14:33:08.096891,0.0,0.17099999999999937,8.500000000000002,134217728,cosim-python-pi,cosim-python-pi-cpu,server_0,1812184834848
